condition,eps,sample_id,iterations,execution_time,filename
uncongested,0.005,559,221,921.1506662368774,data/sioux/uncongested/sample_0559.pkl
uncongested,0.005,510,154,924.7789092063904,data/sioux/uncongested/sample_0510.pkl
uncongested,0.005,824,176,928.9448544979095,data/sioux/uncongested/sample_0824.pkl
uncongested,0.005,952,195,933.5717375278473,data/sioux/uncongested/sample_0952.pkl
uncongested,0.005,310,88,935.7476058006287,data/sioux/uncongested/sample_0310.pkl
uncongested,0.005,496,127,938.7865054607391,data/sioux/uncongested/sample_0496.pkl
uncongested,0.005,629,17,939.349333524704,data/sioux/uncongested/sample_0629.pkl
uncongested,0.005,657,145,942.7514009475708,data/sioux/uncongested/sample_0657.pkl
uncongested,0.005,96,128,945.7976515293121,data/sioux/uncongested/sample_0096.pkl
uncongested,0.005,918,48,947.03160572052,data/sioux/uncongested/sample_0918.pkl
uncongested,0.005,777,99,949.4549040794373,data/sioux/uncongested/sample_0777.pkl
uncongested,0.005,340,164,953.330931186676,data/sioux/uncongested/sample_0340.pkl
uncongested,0.005,804,83,955.4158725738525,data/sioux/uncongested/sample_0804.pkl
uncongested,0.005,581,77,957.3421230316162,data/sioux/uncongested/sample_0581.pkl
uncongested,0.005,536,222,962.5446557998657,data/sioux/uncongested/sample_0536.pkl
uncongested,0.005,21,190,966.9900043010712,data/sioux/uncongested/sample_0021.pkl
uncongested,0.005,78,212,972.0278761386871,data/sioux/uncongested/sample_0078.pkl
uncongested,0.005,795,96,974.3506083488464,data/sioux/uncongested/sample_0795.pkl
uncongested,0.005,953,96,976.6597533226013,data/sioux/uncongested/sample_0953.pkl
uncongested,0.005,665,225,981.9581909179688,data/sioux/uncongested/sample_0665.pkl
uncongested,0.005,293,35,982.9397232532501,data/sioux/uncongested/sample_0293.pkl
uncongested,0.005,890,180,987.2129259109497,data/sioux/uncongested/sample_0890.pkl
uncongested,0.005,161,120,990.1224563121796,data/sioux/uncongested/sample_0161.pkl
uncongested,0.005,653,111,992.796094417572,data/sioux/uncongested/sample_0653.pkl
uncongested,0.005,486,59,994.2976191043854,data/sioux/uncongested/sample_0486.pkl
uncongested,0.005,197,119,997.2221856117249,data/sioux/uncongested/sample_0197.pkl
uncongested,0.005,615,96,999.5885496139526,data/sioux/uncongested/sample_0615.pkl
uncongested,0.005,61,46,1000.8089711666107,data/sioux/uncongested/sample_0061.pkl
uncongested,0.005,544,74,1002.6344449520111,data/sioux/uncongested/sample_0544.pkl
uncongested,0.005,658,224,1007.8942604064941,data/sioux/uncongested/sample_0658.pkl
uncongested,0.005,306,75,1009.7727384567261,data/sioux/uncongested/sample_0306.pkl
uncongested,0.005,662,145,1013.239946603775,data/sioux/uncongested/sample_0662.pkl
uncongested,0.005,438,130,1016.3682136535645,data/sioux/uncongested/sample_0438.pkl
uncongested,0.005,113,180,1020.656476020813,data/sioux/uncongested/sample_0113.pkl
uncongested,0.005,147,181,1024.945771932602,data/sioux/uncongested/sample_0147.pkl
uncongested,0.005,391,90,1027.2120583057404,data/sioux/uncongested/sample_0391.pkl
uncongested,0.005,670,185,1031.5945780277252,data/sioux/uncongested/sample_0670.pkl
uncongested,0.005,77,262,1037.773847579956,data/sioux/uncongested/sample_0077.pkl
uncongested,0.005,477,82,1039.814341545105,data/sioux/uncongested/sample_0477.pkl
uncongested,0.005,98,95,1042.25830078125,data/sioux/uncongested/sample_0098.pkl
uncongested,0.005,482,137,1045.623211145401,data/sioux/uncongested/sample_0482.pkl
uncongested,0.005,493,116,1048.4609904289246,data/sioux/uncongested/sample_0493.pkl
uncongested,0.005,330,180,1052.8770892620087,data/sioux/uncongested/sample_0330.pkl
uncongested,0.005,550,175,1057.172194480896,data/sioux/uncongested/sample_0550.pkl
uncongested,0.005,129,110,1059.8468837738037,data/sioux/uncongested/sample_0129.pkl
uncongested,0.005,900,235,1065.458327293396,data/sioux/uncongested/sample_0900.pkl
uncongested,0.005,107,117,1068.4479851722717,data/sioux/uncongested/sample_0107.pkl
